357960,,2021-02-01,13:04:31,-10.0,-13.7,1009.6,1030.6,27.6,18.3,0.09,1.8,111000,73.2,219,KAZAKHSTAN,
504340,,2021-02-01,13:04:31,-17.8,-22.7,964.4,1029.3,22.7,7.8,0.01,0.0,110000,88.6,178,CHINA,
350530,,2021-02-01,13:04:31,-14.4,-17.5,1024.2,1024.3,12.2,20.3,0.01,0.0,110000,53.0,250,KAZAKHSTAN,
580270,,2021-02-01,13:04:31,-1.4,-8.9,1028.2,1027.9,14.0,12.5,0.02,0.0,110000,52.4,168,CHINA,
474900,,2021-02-01,13:04:31,-12.8,-16.3,1002.4,994.9,16.8,5.6,0.00,0.0,100000,12.1,61,JAPAN,
474890,,2021-02-01,13:04:31,-9.3,-16.4,1000.7,1000.3,12.4,13.3,0.00,0.0,100000,36.4,325,JAPAN,
505480,,2021-02-01,13:04:31,-36.3,-43.8,1001.3,1035.9,28.6,6.3,0.00,0.0,100000,49.3,159,CHINA,
289780,,2021-02-01,13:04:31,-3.5,-5.0,969.2,1020.8,17.7,24.7,0.00,0.0,100000,75.3,310,KAZAKHSTAN,
471530,,2021-02-01,13:04:31,-3.2,-11.8,1017.6,1018.8,10.7,11.3,0.01,0.0,110000,66.9,343,KOREA, SOUTH,
547150,,2021-02-01,13:04:31,-2.6,-11.8,1033.4,1028.3,15.0,13.1,0.00,0.0,100000,52.5,76,CHINA,
471520,,2021-02-01,13:04:31,-3.4,-14.8,1016.7,1021.4,23.1,5.6,0.06,0.0,110000,64.0,29,KOREA, SOUTH,
443170,,2021-02-01,13:04:31,-14.7,-16.1,891.5,1029.3,15.9,44.0,0.00,2.8,101000,54.1,299,MONGOLIA,
170673,,2021-02-01,13:04:31,-0.9,-9.2,990.2,976.6,9.4,7.8,0.00,0.0,100000,94.3,188,TURKEY,
476240,,2021-02-01,13:04:31,-1.3,-10.8,1008.8,1015.0,26.4,15.9,0.06,0.3,111000,87.2,170,JAPAN,
471610,,2021-02-01,13:04:31,-5.9,-12.4,993.5,1001.0,15.1,15.9,0.00,0.3,101000,66.9,340,KOREA, SOUTH,
170575,,2021-02-01,13:04:31,-0.9,-3.9,1001.9,994.3,8.6,18.3,0.00,0.0,100000,0.1,344,TURKEY,
527070,,2021-02-01,13:04:31,-6.0,-22.1,725.0,729.8,26.6,4.9,0.00,0.0,100000,29.1,219,CHINA,
548430,,2021-02-01,13:04:31,-5.3,-13.8,1029.5,1028.1,15.0,15.1,0.01,0.0,110000,50.9,199,CHINA,
354970,,2021-02-01,13:04:31,-8.6,-13.2,977.8,1025.8,19.4,12.8,0.02,7.8,111000,51.7,111,KAZAKHSTAN,
474410,,2021-02-01,13:04:31,-7.9,-12.0,997.5,1004.1,2.4,32.2,0.00,0.0,100000,85.1,83,JAPAN,
545110,,2021-02-01,13:04:31,-3.9,-17.1,1033.0,1028.4,13.8,11.9,0.00,0.0,100000,41.8,138,CHINA,
471580,,2021-02-01,13:04:31,-5.0,-9.9,1010.7,1013.2,9.5,1.6,0.00,0.4,101000,50.7,334,KOREA, SOUTH,
471560,,2021-02-01,13:04:31,-1.1,-10.6,1017.7,1023.4,17.7,4.9,0.03,0.2,111000,78.4,135,KOREA, SOUTH,
171700,,2021-02-01,13:04:31,-2.4,-6.2,951.0,949.1,14.6,10.6,0.04,5.6,111000,51.2,211,TURKEY,
443040,,2021-02-01,13:04:31,-16.9,-21.7,1010.9,1039.5,43.0,11.5,0.00,0.4,101000,52.9,148,MONGOLIA,
512430,,2021-02-01,13:04:31,-12.1,-14.8,1014.8,1035.6,25.0,7.3,0.02,0.0,110000,96.2,298,CHINA,
547140,,2021-02-01,13:04:31,-2.9,-13.2,1022.3,1027.8,22.2,4.5,0.01,0.0,110000,62.6,241,CHINA,
471550,,2021-02-01,13:04:31,-1.9,-13.3,1020.6,1022.9,20.6,8.7,0.03,0.0,110000,50.2,131,KOREA, SOUTH,
471540,,2021-02-01,13:04:31,-6.4,-20.1,994.8,1001.1,9.8,15.4,0.00,0.0,100000,66.2,210,KOREA, SOUTH,
471060,,2021-02-01,13:04:31,-8.2,-15.1,1016.7,1022.0,17.6,9.8,0.02,0.7,111000,54.5,131,KOREA, SOUTH,
287850,,2021-02-01,13:04:31,-18.1,-20.0,1033.7,1042.5,19.7,11.1,0.00,0.0,100000,8.8,347,KAZAKHSTAN,
368590,,2021-02-01,13:04:31,-4.9,-8.9,1005.2,1029.1,39.2,2.2,0.01,2.0,111000,51.6,113,KAZAKHSTAN,
471110,,2021-02-01,13:04:31,-9.5,-16.5,1002.4,1014.2,8.1,9.8,0.00,0.0,100000,26.5,202,KOREA, SOUTH,
547050,,2021-02-01,13:04:31,-5.8,-8.3,1030.2,1037.0,11.3,11.2,0.00,0.0,100000,81.8,322,CHINA,
571310,,2021-02-01,13:04:31,-6.2,-11.4,979.1,1032.2,2.4,5.8,0.00,0.0,100000,76.1,313,CHINA,
471571,,2021-02-01,13:04:31,-6.0,-15.0,993.0,1035.8,12.6,11.9,0.00,0.0,100000,4.6,353,KOREA, SOUTH,
547510,,2021-02-01,13:04:31,-2.5,-9.6,1021.6,1028.3,22.6,18.3,0.01,0.0,110000,82.9,16,CHINA,
172100,,2021-02-01,13:04:31,-0.6,-2.3,910.8,1017.7,13.6,2.6,0.05,2.2,111000,51.0,347,TURKEY,
542370,,2021-02-01,13:04:31,-11.6,-19.2,1029.6,1038.2,16.5,14.0,0.00,0.0,100000,52.9,68,CHINA,
470550,,2021-02-01,13:04:31,-6.9,-16.1,1017.7,1021.4,16.5,10.9,0.02,1.4,111000,58.6,242,KOREA, NORTH,
542730,,2021-02-01,13:04:31,-24.4,-31.2,1032.1,1026.2,15.6,16.0,0.01,0.0,110000,52.3,211,CHINA,
170900,,2021-02-01,13:04:31,-2.1,-6.2,917.9,934.3,13.5,3.8,0.06,3.9,111000,84.8,153,TURKEY,
380490,,2021-02-01,13:04:31,-12.4,-13.1,1040.1,1036.7,14.4,4.8,0.00,0.0,100000,94.5,270,KAZAKHSTAN,
442120,,2021-02-01,13:04:31,-23.4,-25.1,911.6,1038.5,,9.5,0.00,9.8,101000,50.2,32,MONGOLIA,
544050,,2021-02-01,13:04:31,-8.7,-22.4,1020.9,1030.1,20.2,15.6,0.01,0.0,110000,92.5,351,CHINA,
442140,,2021-02-01,13:04:31,-16.3,-24.8,825.6,1038.9,7.7,4.1,0.00,0.0,100000,81.4,313,MONGOLIA,
509780,,2021-02-01,13:04:31,-19.6,-24.8,1010.3,1022.3,26.2,5.6,0.01,0.0,110000,51.1,49,CHINA,
584450,,2021-02-01,13:04:31,-3.0,-8.6,875.5,948.9,14.4,23.7,0.17,0.0,110000,53.1,122,CHINA,
471380,,2021-02-01,13:04:31,-3.2,-13.6,1023.5,1021.7,20.0,5.9,0.07,0.1,111000,52.8,287,KOREA, SOUTH,
471390,,2021-02-01,13:04:31,-4.7,-15.6,1000.2,994.3,7.0,14.0,0.00,0.0,100000,65.6,126,KOREA, SOUTH,
475870,,2021-02-01,13:04:31,-1.9,-6.4,1014.6,1015.4,8.8,30.0,0.26,3.5,111000,50.3,349,JAPAN,
475850,,2021-02-01,13:04:31,-4.3,-10.9,1011.8,1013.1,24.4,4.4,0.20,1.5,111000,75.2,251,JAPAN,
475840,,2021-02-01,13:04:31,-6.5,-11.3,1000.6,1014.1,15.0,14.0,0.10,3.9,111000,55.5,150,JAPAN,
535130,,2021-02-01,13:04:31,-5.8,-16.3,926.2,1031.9,17.7,8.3,0.00,0.0,100000,15.4,209,CHINA,
583450,,2021-02-01,13:04:31,-0.1,-4.2,1025.3,1027.7,8.8,11.0,0.08,0.0,110000,96.3,29,CHINA,
475900,,2021-02-01,13:04:31,-2.2,-8.4,1010.4,1013.2,17.1,12.0,0.09,0.8,111000,50.2,126,JAPAN,
474130,,2021-02-01,13:04:31,-9.5,-13.2,1000.0,1007.9,17.4,13.3,0.03,0.0,110000,88.9,121,JAPAN,
474170,,2021-02-01,13:04:31,-14.8,-18.6,1008.7,1015.4,9.2,8.9,0.05,0.0,110000,53.5,139,JAPAN,
471010,,2021-02-01,13:04:31,-10.0,-16.8,1013.2,1024.0,16.0,8.4,0.02,0.4,111000,50.0,108,KOREA, SOUTH,
471020,,2021-02-01,13:04:31,-3.7,-11.6,1004.9,1024.8,11.4,24.4,0.00,0.2,101000,50.2,330,KOREA, SOUTH,
509150,,2021-02-01,13:04:31,-12.4,-15.6,944.0,1032.4,29.4,7.2,0.01,0.0,110000,51.2,3,CHINA,
531920,,2021-02-01,13:04:31,-14.0,-17.2,919.5,1038.0,30.7,14.9,0.00,0.0,100000,14.9,315,CHINA,
354590,,2021-02-01,13:04:31,-9.0,-12.1,1011.4,1019.0,44.7,19.2,0.00,0.0,100000,25.7,289,KAZAKHSTAN,
577760,,2021-02-01,13:04:31,-1.8,-5.3,971.7,1026.9,9.6,26.1,0.27,0.0,110000,86.7,274,CHINA,
368215,,2021-02-01,13:04:31,-9.5,-10.7,1011.6,974.0,14.9,3.8,0.00,0.0,100000,36.7,221,KAZAKHSTAN,
586530,,2021-02-01,13:04:31,-2.5,-5.8,917.5,1026.4,8.7,21.0,0.13,0.0,110000,52.4,211,CHINA,
474880,,2021-02-01,13:04:31,-5.6,-10.7,1000.4,1005.4,5.2,31.7,0.00,0.0,100000,84.5,210,JAPAN,
475490,,2021-02-01,13:04:31,-4.7,-10.3,1003.0,1003.2,6.7,7.7,0.00,0.0,100000,26.6,189,JAPAN,
541020,,2021-02-01,13:04:31,-4.8,-18.4,938.2,1034.1,27.5,9.5,0.01,0.0,110000,53.2,256,CHINA,
517300,,2021-02-01,13:04:31,-1.8,-9.2,987.4,1030.3,22.5,5.5,0.00,0.0,100000,52.7,129,CHINA,
475450,,2021-02-01,13:04:31,-3.5,-6.1,994.6,998.5,10.8,18.6,0.00,0.0,100000,85.1,92,JAPAN,
552280,,2021-02-01,13:04:31,-7.0,-22.0,603.4,602.7,29.1,6.7,0.00,0.0,100000,94.5,349,CHINA,
354060,,2021-02-01,13:04:31,-5.0,-7.3,1024.1,1024.6,17.5,21.7,0.02,0.0,110000,95.8,92,KAZAKHSTAN,
571440,,2021-02-01,13:04:31,-1.3,-12.8,906.9,1023.8,18.8,3.3,0.00,0.0,100000,71.8,129,CHINA,
546160,,2021-02-01,13:04:31,-4.0,-14.6,1034.7,1028.2,8.9,1.4,0.01,0.0,110000,51.9,179,CHINA,
528660,,2021-02-01,13:04:31,-5.9,-18.0,772.7,769.8,13.4,4.3,0.01,0.0,110000,50.9,134,CHINA,
355490,,2021-02-01,13:04:31,-13.0,-15.5,1009.9,1024.6,16.3,8.1,0.01,3.4,111000,71.3,278,KAZAKHSTAN,
475830,,2021-02-01,13:04:31,-4.9,-7.8,996.5,1006.4,13.7,11.6,0.00,0.0,100000,41.4,18,JAPAN,
475820,,2021-02-01,13:04:31,-3.4,-7.7,1014.6,1015.0,12.5,6.3,0.19,5.4,111000,69.1,38,JAPAN,
510760,,2021-02-01,13:04:31,-4.8,-16.8,973.3,1036.8,32.6,0.2,0.01,0.0,110000,51.5,88,CHINA,
535640,,2021-02-01,13:04:31,-11.3,-19.7,936.0,1033.6,16.5,1.4,0.00,0.0,100000,87.0,152,CHINA,
476410,,2021-02-01,13:04:31,-4.3,-11.8,987.5,1016.5,31.1,1.6,0.20,0.0,110000,50.6,255,JAPAN,
476390,,2021-02-01,13:04:31,-23.7,-29.7,999.6,1002.4,48.4,95.8,0.00,0.0,100000,56.7,106,JAPAN,
511330,,2021-02-01,13:04:31,-3.9,-9.8,989.7,1031.1,27.1,4.5,0.01,0.0,110000,51.0,278,CHINA,
507270,,2021-02-01,13:04:31,-21.5,-25.8,915.1,1032.5,24.4,5.5,0.01,0.0,110000,80.1,185,CHINA,
533360,,2021-02-01,13:04:31,-7.6,-15.5,909.2,1034.0,31.2,13.7,0.00,0.0,100000,46.6,348,CHINA,
514670,,2021-02-01,13:04:31,-2.9,-14.4,829.8,833.4,29.6,5.5,0.11,0.0,110000,74.1,146,CHINA,
539470,,2021-02-01,13:04:31,-1.9,-12.0,950.9,1029.8,17.1,7.4,0.00,0.0,100000,82.6,6,CHINA,
570060,,2021-02-01,13:04:31,-2.7,-10.9,954.9,1026.7,13.8,0.2,0.01,0.0,110000,52.1,303,CHINA,
554720,,2021-02-01,13:04:31,-3.4,-22.1,1004.2,1004.2,24.9,11.5,0.00,0.0,100000,30.7,353,CHINA,
541350,,2021-02-01,13:04:31,-10.9,-20.3,1014.3,1027.1,30.1,9.6,0.00,0.0,100000,3.8,309,CHINA,
361860,,2021-02-01,13:04:31,-14.1,-17.6,1009.5,1041.4,12.4,1.3,0.00,0.0,100000,48.1,145,KAZAKHSTAN,
528250,,2021-02-01,13:04:31,-3.7,-20.2,721.8,720.4,35.9,8.7,0.00,0.0,100000,96.0,193,CHINA,
570670,,2021-02-01,13:04:31,-3.8,-12.9,987.8,1030.4,17.5,5.9,0.00,0.0,100000,54.9,168,CHINA,
170820,,2021-02-01,13:04:31,-0.7,-3.5,996.0,1009.4,12.8,6.6,0.02,0.4,111000,52.0,237,TURKEY,
477070,,2021-02-01,13:04:31,-0.3,-3.9,1002.1,1004.0,3.1,14.0,0.00,0.0,100000,66.8,342,JAPAN,
561060,,2021-02-01,13:04:31,-5.2,-19.8,618.2,617.8,30.6,2.1,0.05,0.0,110000,95.2,4,CHINA,
442840,,2021-02-01,13:04:31,-26.2,-28.8,782.8,1046.5,55.9,3.7,0.00,2.8,101000,90.6,55,MONGOLIA,
543740,,2021-02-01,13:04:31,-22.0,-26.8,1007.2,1029.4,14.8,3.7,0.03,0.0,110000,52.2,181,CHINA,
523910,,2021-02-01,13:04:31,-10.2,-16.3,1002.0,1041.3,28.4,3.0,0.00,0.0,100000,50.3,150,CHINA,
470030,,2021-02-01,13:04:31,-11.9,-19.2,1019.1,1018.3,27.9,14.5,0.00,0.0,100000,25.4,307,KOREA, NORTH,
478210,,2021-02-01,13:04:31,-1.6,-7.5,888.4,904.0,16.0,3.5,0.00,0.0,100000,56.5,23,JAPAN,
561160,,2021-02-01,13:04:31,-4.1,-20.4,683.8,676.6,26.8,3.7,0.01,0.0,110000,50.6,1,CHINA,
552990,,2021-02-01,13:04:31,-7.4,-19.8,1000.0,1005.5,23.5,7.6,0.01,0.0,110000,56.5,158,CHINA,
540960,,2021-02-01,13:04:31,-19.1,-25.7,1021.8,1021.9,12.8,13.1,0.02,0.0,110000,50.3,244,CHINA,
476900,,2021-02-01,13:04:31,-8.5,-15.2,863.0,869.4,28.6,0.2,0.22,0.0,110000,50.7,36,JAPAN,
511560,,2021-02-01,13:04:31,-8.9,-14.9,925.3,1032.8,33.4,3.1,0.00,0.0,100000,86.5,112,CHINA,
471300,,2021-02-01,13:04:31,-4.3,-14.0,1017.9,1020.1,17.9,13.1,0.11,0.0,110000,55.9,179,KOREA, SOUTH,
471310,,2021-02-01,13:04:31,-7.8,-15.5,1022.3,1024.6,15.4,6.4,0.02,0.4,111000,57.8,70,KOREA, SOUTH,
535930,,2021-02-01,13:04:31,-6.5,-16.1,982.8,1031.6,28.6,7.4,0.01,0.0,110000,84.2,76,CHINA,
477590,,2021-02-01,13:04:31,-0.4,-5.3,1013.6,1020.6,,12.2,0.07,0.0,110000,51.9,64,JAPAN,
514630,,2021-02-01,13:04:31,-7.8,-11.9,947.0,1033.8,17.6,1.9,0.00,0.0,100000,58.1,215,CHINA,
357910,,2021-02-01,13:04:31,-9.9,-13.1,1031.7,1032.3,36.4,4.3,0.04,0.7,111000,62.6,345,KAZAKHSTAN,
470520,,2021-02-01,13:04:31,-14.3,-17.7,1032.4,1030.8,13.3,8.1,0.00,0.0,100000,15.8,64,KOREA, NORTH,
471190,,2021-02-01,13:04:31,-9.0,-16.6,1025.4,1024.3,11.4,5.1,0.01,0.1,111000,83.2,130,KOREA, SOUTH,
471180,,2021-02-01,13:04:31,-14.7,-22.2,999.3,1024.2,11.0,19.9,0.00,1.1,101000,52.9,281,KOREA, SOUTH,
471140,,2021-02-01,13:04:31,-10.3,-18.1,1007.4,1024.5,16.7,6.7,0.04,0.0,110000,50.0,213,KOREA, SOUTH,
521120,,2021-02-01,13:04:31,-8.0,-16.7,1022.1,1036.2,32.6,12.3,0.00,0.0,100000,30.2,202,CHINA,
471240,,2021-02-01,13:04:31,-8.9,-14.2,976.1,942.6,14.0,9.5,0.00,0.0,100000,27.6,89,KOREA, SOUTH,
353610,,2021-02-01,13:04:31,-19.1,-22.7,1061.6,1037.9,16.7,7.2,0.00,0.0,100000,53.5,163,KAZAKHSTAN,
583340,,2021-02-01,13:04:31,-0.4,-4.5,1030.3,1027.4,5.8,3.3,0.02,0.0,110000,67.7,179,CHINA,
475980,,2021-02-01,13:04:31,-1.0,-9.5,1011.4,1013.6,23.8,3.2,0.15,0.4,111000,52.2,334,JAPAN,
170671,,2021-02-01,13:04:31,-4.9,-8.6,1013.9,1020.6,10.2,7.3,0.00,0.0,100000,35.5,76,TURKEY,
443520,,2021-02-01,13:04:31,-15.2,-19.0,1043.0,1034.5,50.0,31.7,0.00,0.0,100000,21.6,17,MONGOLIA,
581500,,2021-02-01,13:04:31,-2.4,-8.8,1025.3,1028.1,15.3,11.1,0.05,0.0,110000,52.7,229,CHINA,
471210,,2021-02-01,13:04:31,-11.1,-19.2,992.5,1023.1,13.2,5.3,0.04,0.1,111000,50.4,338,KOREA, SOUTH,
471200,,2021-02-01,13:04:31,-9.6,-14.9,1013.3,1011.6,4.8,10.6,0.00,0.8,101000,57.3,207,KOREA, SOUTH,
471260,,2021-02-01,13:04:31,-8.8,-14.3,994.5,994.3,9.5,15.3,0.00,0.0,100000,5.2,186,KOREA, SOUTH,
298070,,2021-02-01,13:04:31,-13.8,-17.1,1034.4,1025.2,6.8,10.0,0.02,3.5,111000,74.6,107,KAZAKHSTAN,
471250,,2021-02-01,13:04:31,-6.6,-14.0,997.8,960.2,7.6,5.7,0.00,0.0,100000,76.3,286,KOREA, SOUTH,
443410,,2021-02-01,13:04:31,-14.9,-19.7,861.6,1034.1,55.4,10.6,0.00,0.5,101000,54.2,247,MONGOLIA,
471270,,2021-02-01,13:04:31,-9.1,-14.9,1006.1,1011.9,6.2,6.9,0.02,0.8,111000,60.7,163,KOREA, SOUTH,
172410,,2021-02-01,13:04:31,-7.4,-17.1,978.7,997.4,8.4,0.3,0.00,0.0,100000,61.4,276,TURKEY,
540260,,2021-02-01,13:04:31,-9.4,-21.5,1012.3,1026.6,24.9,10.6,0.00,0.0,100000,13.0,40,CHINA,
172480,,2021-02-01,13:04:31,-9.8,-12.0,905.6,886.1,17.2,4.7,0.00,11.0,101000,50.1,222,TURKEY,
171400,,2021-02-01,13:04:31,-10.7,-12.9,875.2,879.0,17.5,4.1,0.00,15.8,101000,61.8,347,TURKEY,
474740,,2021-02-01,13:04:31,-7.6,-9.6,1022.9,1023.1,12.0,24.2,0.00,0.0,100000,51.6,145,JAPAN,
175150,,2021-02-01,13:04:31,-1.3,-8.6,1010.0,1027.8,13.5,1.9,0.00,0.0,100000,39.9,233,CYPRUS,
350420,,2021-02-01,13:04:31,-14.7,-17.5,1026.0,1026.5,15.6,22.5,0.02,2.3,111000,50.5,104,KAZAKHSTAN,
522030,,2021-02-01,13:04:31,-3.5,-12.5,993.9,1032.3,37.7,5.6,0.00,0.0,100000,73.0,176,CHINA,
513460,,2021-02-01,13:04:31,-8.5,-11.5,1074.4,1043.4,65.8,9.6,0.00,0.0,100000,3.8,313,CHINA,
384031,,2021-02-01,13:04:31,-2.3,-5.4,992.0,1034.8,9.9,11.7,0.00,0.0,100000,80.4,336,UZBEKISTAN,
384030,,2021-02-01,13:04:31,-7.3,-11.9,1041.5,1029.2,21.0,15.1,0.00,0.0,100000,89.4,,UZBEKISTAN,
475700,,2021-02-01,13:04:31,-4.8,-8.2,1005.3,1015.3,4.8,5.3,0.19,8.9,111000,65.2,359,JAPAN,
442370,,2021-02-01,13:04:31,-15.5,-20.0,852.3,1039.8,47.9,11.6,0.00,0.5,101000,53.4,12,MONGOLIA,
505270,,2021-02-01,13:04:31,-13.2,-15.8,991.1,1031.1,16.2,5.2,0.01,0.0,110000,94.3,67,CHINA,
475120,,2021-02-01,13:04:31,-3.2,-9.9,1015.1,1020.8,38.2,7.8,0.00,0.0,100000,23.6,340,JAPAN,
563740,,2021-02-01,13:04:31,-0.8,-5.8,748.3,743.9,29.3,17.6,0.31,0.0,110000,70.8,127,CHINA,
471223,,2021-02-01,13:04:31,-8.9,-12.7,1002.1,990.7,6.2,9.0,0.16,5.4,111000,62.6,165,KOREA, SOUTH,
471220,,2021-02-01,13:04:31,-9.7,-15.5,1017.5,1016.8,6.4,7.0,0.02,1.1,111000,84.1,204,KOREA, SOUTH,
537640,,2021-02-01,13:04:31,-7.2,-17.9,972.5,1032.1,19.1,4.9,0.00,0.0,100000,35.6,202,CHINA,
476000,,2021-02-01,13:04:31,-0.5,-5.0,1015.5,1016.3,13.2,17.7,0.47,3.9,111000,95.1,275,JAPAN,
521180,,2021-02-01,13:04:31,-4.9,-14.4,826.9,831.8,30.3,10.8,0.00,0.0,100000,48.3,296,CHINA,
546620,,2021-02-01,13:04:31,-3.4,-11.4,1020.6,1026.8,12.3,17.9,0.01,0.0,110000,57.1,194,CHINA,
570460,,2021-02-01,13:04:31,-2.9,-13.2,817.5,831.0,18.0,13.5,0.02,0.0,110000,51.4,118,CHINA,
540120,,2021-02-01,13:04:31,-9.2,-14.4,938.5,1033.8,20.3,16.7,0.01,0.0,110000,50.5,341,CHINA,
359690,,2021-02-01,13:04:31,-13.1,-15.2,1009.9,1039.0,50.1,22.9,0.00,0.0,100000,60.5,47,KAZAKHSTAN,
528360,,2021-02-01,13:04:31,-7.7,-20.1,687.5,689.9,30.6,1.1,0.02,0.0,110000,51.5,291,CHINA,
542590,,2021-02-01,13:04:31,-9.7,-16.1,1030.6,1028.0,14.5,1.8,0.01,0.0,110000,53.0,160,CHINA,
471000,,2021-02-01,13:04:31,-14.4,-20.9,919.5,1022.7,24.2,16.3,0.02,11.2,111000,51.0,237,KOREA, SOUTH,
470980,,2021-02-01,13:04:31,-9.9,-19.4,1009.1,1024.0,18.0,4.2,0.01,0.2,111000,51.6,210,KOREA, SOUTH,
581440,,2021-02-01,13:04:31,-1.8,-8.3,1028.6,1028.1,15.0,6.0,0.05,0.0,110000,65.2,285,CHINA,
572970,,2021-02-01,13:04:31,-1.0,-7.7,1019.7,1028.0,12.7,9.2,0.03,0.0,110000,51.0,244,CHINA,
513790,,2021-02-01,13:04:31,-9.1,-13.7,1020.3,1036.3,23.8,10.0,0.01,0.0,110000,51.6,359,CHINA,
476380,,2021-02-01,13:04:31,-2.9,-11.8,994.7,1015.5,18.4,11.4,0.09,0.5,111000,50.7,180,JAPAN,
365350,,2021-02-01,13:04:31,-16.6,-19.1,1063.1,1040.0,25.8,3.2,0.00,0.0,100000,1.5,142,KAZAKHSTAN,
474280,,2021-02-01,13:04:31,-3.8,-8.8,1011.6,1015.5,18.5,25.7,0.13,0.0,110000,64.3,307,JAPAN,
526810,,2021-02-01,13:04:31,-6.4,-19.3,899.4,1032.8,28.4,4.9,0.00,0.0,100000,22.8,145,CHINA,
